日期,天气状况(白天/夜间),最高气温/最低气温,风力风向(白天/夜间),城市
2023年05月03日,小雨/小雨,24℃/16℃,东风1-2级/北风1-2级,taiyuan
2023年05月04日,小雨/多云,18℃/13℃,东北风1-2级/东风1-2级,taiyuan
2023年05月05日,小雨/中雨,19℃/10℃,东风3-4级/北风1-2级,taiyuan
2023年05月06日,小雨/晴,12℃/6℃,东北风1-2级/西北风1-2级,taiyuan
2023年05月07日,阴/多云,21℃/9℃,北风1-2级/东北风1-2级,taiyuan
2023年05月08日,多云/多云,24℃/10℃,南风1-2级/东风1-2级,taiyuan
2023年05月09日,多云/阴,22℃/10℃,西南风1-2级/西北风1-2级,taiyuan
2023年05月10日,阴/多云,20℃/8℃,南风1-2级/西南风1-2级,taiyuan
2023年05月11日,多云/晴,22℃/8℃,西风1-2级/西风1-2级,taiyuan
2023年05月12日,晴/晴,27℃/6℃,西北风3-4级/西北风1-2级,taiyuan
2023年05月13日,多云/多云,29℃/12℃,南风3-4级/东南风1-2级,taiyuan
2023年05月14日,晴/晴,29℃/14℃,西北风3-4级/南风1-2级,taiyuan
2023年05月15日,晴/晴,33℃/15℃,西南风3-4级/南风1-2级,taiyuan
2023年05月16日,晴/多云,33℃/15℃,南风1-2级/西北风1-2级,taiyuan
2023年05月17日,阴/阴,29℃/14℃,西北风1-2级/东北风1-2级,taiyuan
2023年05月18日,晴/晴,30℃/13℃,西南风1-2级/西南风1-2级,taiyuan
2023年05月19日,小雨/多云,33℃/13℃,西南风3-4级/北风3-4级,taiyuan
2023年05月20日,晴/多云,27℃/13℃,北风3-4级/北风3-4级,taiyuan
2023年05月21日,阴/晴,18℃/8℃,北风3-4级/西风1-2级,taiyuan
2023年05月22日,晴/晴,26℃/8℃,北风1-2级/北风1-2级,taiyuan
2023年05月23日,阴/晴,27℃/11℃,西南风1-2级/西南风1-2级,taiyuan
2023年05月24日,多云/多云,26℃/13℃,西南风3-4级/南风3-4级,taiyuan
2023年05月25日,多云/多云,26℃/10℃,西北风3-4级/西风1-2级,taiyuan
2023年05月26日,多云/小雨,26℃/15℃,西南风1-2级/西北风1-2级,taiyuan
2023年05月27日,小雨/中雨,18℃/13℃,东北风1-2级/北风1-2级,taiyuan
2023年05月28日,多云/多云,22℃/15℃,北风1-2级/东风1-2级,taiyuan
2023年05月29日,多云/小雨,23℃/14℃,东风1-2级/东风1-2级,taiyuan
2023年05月30日,多云/阴,23℃/14℃,东风1-2级/东风1-2级,taiyuan
2023年05月31日,多云/晴,26℃/12℃,南风1-2级/南风1-2级,taiyuan
2023年06月01日,晴/多云,28℃/12℃,西北风3-4级/西北风1-2级,taiyuan
2023年06月02日,多云/晴,27℃/12℃,北风1-2级/南风1-2级,taiyuan
2023年06月03日,多云/多云,28℃/12℃,西南风1-2级/西南风1-2级,taiyuan
2023年06月04日,阴/多云,26℃/14℃,北风1-2级/北风1-2级,taiyuan
2023年06月05日,多云/多云,30℃/13℃,南风1-2级/东风1-2级,taiyuan
2023年06月06日,多云/晴,30℃/15℃,东南风1-2级/东南风1-2级,taiyuan
2023年06月07日,晴/晴,30℃/15℃,西南风1-2级/西北风1-2级,taiyuan
2023年06月08日,晴/晴,31℃/13℃,西北风3-4级/东南风1-2级,taiyuan
2023年06月09日,晴/晴,31℃/15℃,西北风3-4级/北风3-4级,taiyuan
2023年06月10日,晴/晴,29℃/15℃,东北风3-4级/东北风1-2级,taiyuan
2023年06月11日,多云/晴,29℃/15℃,南风1-2级/北风1-2级,taiyuan
2023年06月12日,晴/晴,29℃/14℃,北风1-2级/东北风1-2级,taiyuan
2023年06月13日,晴/晴,31℃/14℃,北风1-2级/东风1-2级,taiyuan
2023年06月14日,晴/晴,33℃/16℃,东南风1-2级/东风1-2级,taiyuan
2023年06月15日,晴/晴,34℃/17℃,南风1-2级/东南风1-2级,taiyuan
2023年06月16日,晴/晴,33℃/18℃,南风1-2级/东南风1-2级,taiyuan
2023年06月17日,多云/多云,26℃/14℃,南风3-4级/南风1-2级,taiyuan
2023年06月18日,小雨/小雨,27℃/15℃,南风3-4级/东南风1-2级,taiyuan
2023年06月19日,多云/晴,28℃/16℃,东南风1-2级/东风1-2级,taiyuan
2023年06月20日,晴/晴,32℃/17℃,东北风1-2级/北风1-2级,taiyuan
2023年06月21日,晴/晴,33℃/17℃,东风1-2级/东北风1-2级,taiyuan
2023年06月22日,晴/晴,34℃/19℃,东南风1-2级/东风1-2级,taiyuan
2023年06月23日,晴/晴,35℃/19℃,东南风1-2级/西南风1-2级,taiyuan
2023年06月24日,多云/多云,33℃/18℃,南风3-4级/南风1-2级,taiyuan
2023年06月25日,多云/晴,33℃/18℃,东风1-2级/东风1-2级,taiyuan
2023年06月26日,小雨/晴,31℃/18℃,北风1-2级/东风1-2级,taiyuan
2023年06月27日,阴/大雨,34℃/22℃,东南风1-2级/南风1-2级,taiyuan
2023年06月28日,小雨/多云,29℃/17℃,北风1-2级/北风1-2级,taiyuan
2023年06月29日,晴/晴,32℃/16℃,西北风1-2级/东风1-2级,taiyuan
2023年06月30日,晴/多云,34℃/19℃,东风1-2级/东北风1-2级,taiyuan
2023年07月01日,多云/多云,33℃/19℃,南风1-2级/北风1-2级,taiyuan
2023年07月02日,阴/多云,33℃/21℃,东风1-2级/北风1-2级,taiyuan
2023年07月03日,中雨/小雨,26℃/17℃,西北风1-2级/西北风1-2级,taiyuan
2023年07月04日,晴/晴,31℃/13℃,西北风1-2级/东风1-2级,taiyuan
2023年07月05日,多云/多云,33℃/15℃,西北风3-4级/东风1-2级,taiyuan
2023年07月06日,多云/晴,34℃/18℃,西风1-2级/西北风1-2级,taiyuan
2023年07月07日,多云/晴,34℃/21℃,西北风3-4级/东风1-2级,taiyuan
2023年07月08日,晴/晴,34℃/23℃,西北风3-4级/东北风1-2级,taiyuan
2023年07月09日,晴/多云,34℃/22℃,南风1-2级/西北风1-2级,taiyuan
2023年07月10日,多云/多云,36℃/24℃,北风1-2级/北风1-2级,taiyuan
2023年07月11日,多云/多云,33℃/24℃,东南风1-2级/东风1-2级,taiyuan
2023年07月12日,小雨/多云,29℃/22℃,东南风1-2级/西北风1-2级,taiyuan
2023年07月13日,多云/多云,28℃/20℃,西北风3-4级/西风1-2级,taiyuan
2023年07月14日,多云/晴,32℃/18℃,西北风3-4级/西北风1-2级,taiyuan
2023年07月15日,晴/晴,31℃/17℃,东北风1-2级/北风1-2级,taiyuan
2023年07月16日,晴/晴,33℃/18℃,北风1-2级/东北风1-2级,taiyuan
2023年07月17日,晴/晴,34℃/18℃,东南风1-2级/东风1-2级,taiyuan
2023年07月18日,晴/晴,35℃/19℃,南风1-2级/东风1-2级,taiyuan
2023年07月19日,多云/多云,35℃/20℃,东南风1-2级/东北风1-2级,taiyuan
2023年07月20日,多云/中雨,33℃/22℃,东南风1-2级/东南风1-2级,taiyuan
2023年07月21日,雷阵雨/晴,31℃/20℃,南风1-2级/北风1-2级,taiyuan
2023年07月22日,多云/晴,30℃/20℃,西南风1-2级/东北风1-2级,taiyuan
2023年07月23日,晴/晴,34℃/21℃,东北风1-2级/北风1-2级,taiyuan
2023年07月24日,小雨/晴,35℃/22℃,西南风1-2级/东风1-2级,taiyuan
2023年07月25日,晴/晴,35℃/22℃,南风1-2级/东风1-2级,taiyuan
2023年07月26日,晴/阴,34℃/22℃,南风1-2级/东南风1-2级,taiyuan
2023年07月27日,小雨/阴,33℃/22℃,北风1-2级/西北风1-2级,taiyuan
2023年07月28日,小雨/小雨,29℃/21℃,北风1-2级/北风1-2级,taiyuan
2023年07月29日,小雨/中雨,30℃/20℃,东北风1-2级/北风3-4级,taiyuan
2023年07月30日,大雨/中雨,25℃/21℃,北风3-4级/北风1-2级,taiyuan
2023年07月31日,雷阵雨/小雨,29℃/21℃,东南风1-2级/东风1-2级,taiyuan
2023年08月01日,雷阵雨/晴,29℃/21℃,东南风1-2级/南风1-2级,taiyuan
2023年08月02日,晴/晴,31℃/22℃,南风1-2级/南风1-2级,taiyuan
2023年08月03日,晴/晴,33℃/23℃,南风1-2级/东南风1-2级,taiyuan
2023年08月04日,小雨/大雨,33℃/24℃,南风1-2级/西风1-2级,taiyuan
2023年08月05日,小雨/晴,30℃/22℃,东北风1-2级/东北风1-2级,taiyuan
2023年08月06日,多云/多云,30℃/21℃,东风1-2级/东风1-2级,taiyuan
2023年08月07日,小雨/多云,30℃/21℃,东南风1-2级/东风1-2级,taiyuan
2023年08月08日,晴/晴,32℃/21℃,东风1-2级/东北风1-2级,taiyuan
2023年08月09日,多云/晴,33℃/21℃,东风1-2级/东北风1-2级,taiyuan
2023年08月10日,晴/多云,34℃/22℃,南风1-2级/东北风1-2级,taiyuan
2023年08月11日,中雨/小雨,30℃/22℃,南风1-2级/西北风1-2级,taiyuan
2023年08月12日,晴/晴,33℃/19℃,东北风1-2级/北风1-2级,taiyuan
2023年08月13日,晴/晴,34℃/19℃,西北风1-2级/东北风1-2级,taiyuan
2023年08月14日,晴/多云,33℃/21℃,南风1-2级/东北风1-2级,taiyuan
2023年08月15日,晴/晴,33℃/21℃,东南风1-2级/东风1-2级,taiyuan
2023年08月16日,晴/多云,35℃/22℃,东北风1-2级/东风1-2级,taiyuan
2023年08月17日,小雨/晴,35℃/22℃,北风1-2级/北风1-2级,taiyuan
2023年08月18日,晴/多云,32℃/20℃,东北风1-2级/北风1-2级,taiyuan
2023年08月19日,阴/多云,32℃/21℃,东风微风级/东北风微风级,taiyuan
2023年08月20日,多云/晴,29℃/19℃,东南风3-4级/南风微风级,taiyuan
2023年08月21日,扬沙/晴,31℃/16℃,西北风微风级/西北风微风级,taiyuan
2023年08月22日,晴/多云,32℃/17℃,东南风微风级/北风微风级,taiyuan
2023年08月23日,小雨/小雨,28℃/17℃,西南风1-3级/西风1-3级,taiyuan
2023年08月24日,晴/多云,28℃/16℃,北风1-3级/北风1-3级,taiyuan
2023年08月25日,小雨/小雨,27℃/17℃,北风1-3级/北风1-3级,taiyuan
2023年08月26日,大雨/中雨,18℃/15℃,东北风1-3级/北风1-3级,taiyuan
2023年08月27日,小雨/晴,19℃/13℃,北风1-3级/东北风1-3级,taiyuan
2023年08月28日,晴/晴,25℃/13℃,南风1-3级/东风1-3级,taiyuan
2023年08月29日,小雨/晴,26℃/13℃,东北风1-3级/北风1-3级,taiyuan
2023年08月30日,阵雨/晴,27℃/14℃,东南风1-3级/东风1-3级,taiyuan
2023年08月31日,多云/多云,31℃/16℃,南风1-3级/东北风1-3级,taiyuan
2023年09月01日,小雨/小雨,28℃/17℃,东风1-3级/北风1-3级,taiyuan
2023年09月02日,晴/多云,28℃/15℃,西南风1-3级/东风1-3级,taiyuan
2023年09月03日,晴/晴,30℃/16℃,东南风1-3级/北风1-3级,taiyuan
2023年09月04日,晴/晴,32℃/17℃,东风1-3级/北风1-3级,taiyuan
2023年09月05日,晴/晴,30℃/16℃,东风1-3级/东北风1-3级,taiyuan
2023年09月06日,晴/晴,30℃/16℃,东南风1-3级/东北风1-3级,taiyuan
2023年09月07日,晴/多云,30℃/19℃,南风1-3级/东风1-3级,taiyuan
2023年09月08日,小雨/中雨,29℃/20℃,北风1-3级/东南风1-3级,taiyuan
2023年09月09日,小雨/小雨,23℃/17℃,东风1-3级/北风1-3级,taiyuan
2023年09月10日,小雨/阴,29℃/18℃,东风1-3级/东北风1-3级,taiyuan
2023年09月11日,小雨/多云,27℃/14℃,东风1-3级/北风1-3级,taiyuan
2023年09月12日,多云/多云,25℃/13℃,东风1-3级/北风1-3级,taiyuan
2023年09月13日,晴/晴,26℃/14℃,南风1-3级/东北风1-3级,taiyuan
2023年09月14日,晴/晴,28℃/13℃,南风1-3级/东风1-3级,taiyuan
2023年09月15日,晴/多云,27℃/16℃,南风1-3级/东南风1-3级,taiyuan
2023年09月16日,多云/多云,27℃/17℃,南风1-3级/北风1-3级,taiyuan
2023年09月17日,小雨/小雨,24℃/16℃,西南风1-3级/东北风1-3级,taiyuan
2023年09月18日,多云/多云,28℃/15℃,北风1-3级/北风1-3级,taiyuan
2023年09月19日,小雨/阴,24℃/10℃,北风1-3级/北风1-3级,taiyuan
2023年09月20日,阴/晴,23℃/11℃,东南风1-3级/北风1-3级,taiyuan
2023年09月21日,晴/晴,26℃/11℃,南风1-3级/北风1-3级,taiyuan
2023年09月22日,阴/多云,26℃/16℃,东风1-3级/东北风1-3级,taiyuan
2023年09月23日,小雨/小雨,23℃/15℃,南风1-3级/东北风1-3级,taiyuan
2023年09月24日,小雨/多云,17℃/11℃,北风1-3级/西风1-3级,taiyuan
2023年09月25日,多云/多云,21℃/13℃,南风1-3级/东风1-3级,taiyuan
2023年09月26日,多云/多云,24℃/12℃,南风1-3级/东南风1-3级,taiyuan
2023年09月27日,多云/晴,23℃/9℃,南风1-3级/北风1-3级,taiyuan
2023年09月28日,多云/多云,26℃/12℃,南风1-3级/南风1-3级,taiyuan
2023年09月29日,多云/晴,25℃/7℃,西北风1-3级/西北风1-3级,taiyuan
2023年09月30日,晴/晴,22℃/8℃,东北风1-3级/北风1-3级,taiyuan
2023年11月01日,晴/晴,25℃/5℃,南风1-3级/西南风1-3级,taiyuan
2023年11月02日,多云/多云,25℃/2℃,西北风3-4级/西北风1-3级,taiyuan
2023年11月03日,多云/晴,19℃/1℃,西南风1-3级/东北风1-3级,taiyuan
2023年11月04日,小雨/小雨,18℃/5℃,南风1-3级/东风1-3级,taiyuan
2023年11月05日,小雨/晴,13℃/-4℃,西北风4-5级/西北风3-4级,taiyuan
2023年11月06日,晴/晴,10℃/-7℃,西风3-4级/东北风1-3级,taiyuan
2023年11月07日,小雨/晴,15℃/-2℃,东南风1-3级/无持续风向1-3级,taiyuan
2023年11月08日,晴/晴,16℃/-1℃,东南风3-4级/西北风1-3级,taiyuan
2023年11月09日,晴/多云,11℃/-4℃,东北风3-4级/无持续风向3-4级,taiyuan
2023年11月10日,小雨/小雪,5℃/-4℃,东北风1-3级/东风1-3级,taiyuan
2023年11月11日,晴/晴,7℃/-10℃,东北风1-3级/无持续风向1-3级,taiyuan
2023年11月12日,晴/多云,6℃/-6℃,东北风1-3级/东北风1-3级,taiyuan
2023年11月13日,晴/晴,9℃/-6℃,南风1-3级/西北风1-3级,taiyuan
2023年11月14日,晴/多云,11℃/-6℃,南风1-3级/无持续风向1-3级,taiyuan
2023年11月15日,小雨/晴,8℃/-1℃,西风1-3级/西北风1-3级,taiyuan
2023年11月16日,晴/晴,8℃/-3℃,西风3-4级/西北风1-3级,taiyuan
2023年11月17日,晴/晴,11℃/-5℃,西风1-3级/南风1-3级,taiyuan
2023年11月18日,晴/晴,15℃/-3℃,西南风1-3级/西风1-3级,taiyuan
2023年11月19日,晴/晴,15℃/-2℃,东南风1-3级/东风1-3级,taiyuan
2023年11月20日,晴/晴,15℃/0℃,西南风1-3级/西南风1-3级,taiyuan
2023年11月21日,晴/晴,16℃/0℃,南风1-3级/西风1-3级,taiyuan
2023年11月22日,晴/晴,12℃/-4℃,西北风3-4级/西北风3-4级,taiyuan
2023年11月23日,晴/晴,3℃/-9℃,西风3-4级/无持续风向1-3级,taiyuan
2023年11月24日,晴/多云,4℃/-4℃,东南风1-3级/南风1-3级,taiyuan
2023年11月25日,多云/晴,3℃/-6℃,南风1-3级/东南风1-3级,taiyuan
2023年11月26日,晴/晴,11℃/-3℃,西风3-4级/西风1-3级,taiyuan
2023年11月27日,晴/晴,7℃/-7℃,西北风3-4级/西风1-3级,taiyuan
2023年11月28日,晴/晴,8℃/-5℃,南风1-3级/无持续风向3-4级,taiyuan
2023年11月29日,晴/晴,3℃/-9℃,西北风3-4级/西北风1-3级,taiyuan
2023年11月30日,晴/晴,3℃/-8℃,西风3-4级/西风1-3级,taiyuan
2023年12月01日,晴/晴,6℃/-10℃,南风1-3级/南风1-3级,taiyuan
2023年12月02日,晴/晴,7℃/-9℃,东南风1-3级/东北风1-3级,taiyuan
2023年12月03日,晴/晴,10℃/-8℃,南风1-3级/东风1-3级,taiyuan
2023年12月04日,晴/晴,14℃/-5℃,西南风1-3级/无持续风向1-3级,taiyuan
2023年12月05日,晴/晴,14℃/-5℃,西北风4-5级/西北风4-5级,taiyuan
2023年12月06日,晴/晴,12℃/-6℃,西南风3-4级/西南风1-3级,taiyuan
2023年12月07日,晴/晴,14℃/-3℃,西南风3-4级/西风1-3级,taiyuan
2023年12月08日,晴/晴,19℃/-4℃,西北风3-4级/西北风1-3级,taiyuan
2023年12月09日,晴/多云,9℃/-4℃,东北风1-3级/东北风1-3级,taiyuan
2023年12月10日,雨夹雪/中雪,1℃/-5℃,东北风3-4级/东北风1-3级,taiyuan
2023年12月11日,多云/晴,0℃/-9℃,东南风1-3级/东南风1-3级,taiyuan
2023年12月12日,晴/小雪,2℃/-5℃,南风1-3级/东风1-3级,taiyuan
2023年12月13日,小雪/小雪,-2℃/-4℃,东北风3-4级/东北风1-3级,taiyuan
2023年12月14日,小雪/多云,0℃/-5℃,东北风1-3级/西北风3-4级,taiyuan
2023年12月15日,多云/晴,-5℃/-13℃,西风4-5级/西北风3-4级,taiyuan
2023年12月16日,晴/晴,-8℃/-20℃,西北风3-4级/西北风3-4级,taiyuan
2023年12月17日,多云/多云,-3℃/-14℃,东南风1-3级/南风1-3级,taiyuan
2023年12月18日,晴/晴,1℃/-13℃,南风1-3级/西北风1-3级,taiyuan
2023年12月19日,晴/晴,-3℃/-16℃,西北风1-3级/西北风1-3级,taiyuan
2023年12月20日,晴/晴,-5℃/-20℃,西北风1-3级/西北风1-3级,taiyuan
2023年12月21日,晴/晴,-7℃/-18℃,西南风1-3级/北风1-3级,taiyuan
2023年12月22日,多云/晴,-2℃/-14℃,西南风1-3级/西风1-3级,taiyuan
2023年12月23日,晴/晴,-1℃/-16℃,西北风1-3级/西北风1-3级,taiyuan
2023年12月24日,晴/晴,-1℃/-17℃,西北风1-3级/西北风1-3级,taiyuan
2023年12月25日,晴/晴,3℃/-13℃,东风1-3级/北风1-3级,taiyuan
2023年12月26日,晴/多云,5℃/-12℃,东风1-3级/东北风1-3级,taiyuan
2023年12月27日,晴/晴,2℃/-10℃,南风1-3级/北风1-3级,taiyuan
2023年12月28日,晴/晴,5℃/-12℃,南风1-3级/东风1-3级,taiyuan
2023年12月29日,晴/晴,6℃/-11℃,南风1-3级/东风1-3级,taiyuan
2023年12月30日,晴/晴,1℃/-12℃,西北风1-3级/西北风1-3级,taiyuan
2023年12月31日,晴/晴,5℃/-9℃,北风1-3级/东北风1-3级,taiyuan
